date,pop_total,uoc_total,headroom,occ
2023-11-17,87744.0,88894.0,1150.0,98.70632438634779
2023-11-24,87930.0,88924.0,994.0,98.88219153434393
2023-12-01,87891.0,88925.0,1034.0,98.83722237840877
2023-12-08,87864.0,88981.0,1117.0,98.74467582967151
2023-12-15,87560.0,88976.0,1416.0,98.40855961158066
2023-12-22,87175.0,88987.0,1812.0,97.96374751368177
2023-12-29,87216.0,88987.0,1771.0,98.0098216593435
2024-01-05,87448.0,88956.0,1508.0,98.30477989118216
2024-01-12,87549.0,88959.0,1410.0,98.415000168617
2024-01-19,87579.0,89009.0,1430.0,98.39342089002236
2024-01-26,87538.0,89004.0,1466.0,98.35288301649364
2024-02-02,87706.0,89051.0,1345.0,98.48962953812983
2024-02-09,87982.0,89099.0,1117.0,98.74633834274235
2024-02-16,87936.0,89050.0,1114.0,98.74901740595172
2024-02-23,87973.0,89041.0,1068.0,98.80055255444121
2024-03-01,88133.0,89066.0,933.0,98.95246221902859
2024-03-08,88220.0,89059.0,839.0,99.05792789049956
2024-03-15,87827.0,88991.0,1164.0,98.69200256205684
2024-03-22,87699.0,88935.0,1236.0,98.61022094788329
2024-03-29,87312.5,88912.5,1600.0,98.20047799803177
2024-04-05,86926.0,88890.0,1964.0,97.79052761840477
2024-04-12,87099.0,88857.0,1758.0,98.02154022755664
2024-04-19,87247.0,88883.0,1636.0,98.15937805879639
2024-04-26,87481.0,88889.0,1408.0,98.41600197999753
2024-05-03,87505.0,88895.0,1390.0,98.43635750042185
2024-05-10,87691.0,88929.0,1238.0,98.60787819496453
2024-05-17,87915.0,88987.0,1072.0,98.79532965489341
2024-05-24,87089.0,89014.0,1925.0,97.83741883299257
2024-05-31,87177.0,88914.0,1737.0,98.04642688440515
2024-06-07,87284.0,88863.0,1579.0,98.22310748005357
2024-06-14,87347.0,88815.0,1468.0,98.34712604852784
2024-06-21,87395.0,88778.0,1383.0,98.44218162157291
2024-06-28,87360.0,88818.0,1458.0,98.35844085658313
2024-07-05,87453.0,88864.0,1411.0,98.41218041051495
2024-07-12,87505.0,88956.0,1451.0,98.36885651333243
2024-07-19,87343.0,88848.0,1505.0,98.30609580406987
2024-07-26,87479.0,88862.0,1383.0,98.44365420539714
2024-08-02,87362.0,88832.0,1470.0,98.3451909221902
2024-08-09,87496.0,88936.0,1440.0,98.38085814518305
2024-08-16,87893.0,89191.0,1298.0,98.54469621374353
2024-08-23,88234.0,89383.0,1149.0,98.71452065829072
2024-08-30,88350.0,89543.0,1193.0,98.6676792155724
2024-09-06,88521.0,89619.0,1098.0,98.77481337662772
2024-09-13,86333.0,89552.0,3219.0,96.40544041450777
2024-09-20,86406.0,89449.0,3043.0,96.59806146519246
2024-09-27,86526.0,89412.0,2886.0,96.77224533619648
2024-10-04,86618.0,89313.0,2695.0,96.98252214123364
2024-10-11,86803.0,89257.0,2454.0,97.25063580447473
2024-10-18,87028.0,89136.0,2108.0,97.63507449290971
2024-10-21,87465.0,89136.0,1671.0,98.1253365643511
2024-10-28,85867.0,89008.0,3141.0,96.47110372101385
2024-11-04,85794.0,88938.0,3144.0,96.46495311340485
2024-11-11,85826.0,88923.0,3097.0,96.51721152007917
2024-11-18,85933.0,88910.0,2977.0,96.65167022832077
2024-11-25,86038.0,88876.0,2838.0,96.80678698411269
2024-12-02,86059.0,88852.0,2793.0,96.85657047674785
2024-12-09,86089.0,88822.0,2733.0,96.92305960235078
2024-12-16,85960.0,88692.0,2732.0,96.9196770847427
2024-12-23,85877.0,88688.0,2811.0,96.83046184376691
2024-12-30,85618.0,88688.0,3070.0,96.53842684466895
2025-01-06,85689.0,88677.0,2988.0,96.63046787780371
2025-01-13,85853.0,88630.0,2777.0,96.86674940764978
2025-01-20,86068.0,88651.0,2583.0,97.08632728339218
2025-01-27,86463.0,88662.0,2199.0,97.51979427488665
2025-02-03,86802.0,88687.0,1885.0,97.87454756615963
2025-02-10,86941.0,88662.0,1721.0,98.05892039430647
2025-02-17,87094.0,88618.0,1524.0,98.28025908957548
2025-02-24,87199.0,88635.0,1436.0,98.37987251085914
2025-03-03,87316.0,88610.0,1294.0,98.53966820900575
2025-03-10,87416.0,88700.0,1284.0,98.55242390078918
2025-03-17,87556.0,88771.0,1215.0,98.63130977458854
2025-03-24,87684.0,88861.0,1177.0,98.67545942539472
2025-03-31,87919.0,88925.0,1006.0,98.86870958673039
2025-04-07,87938.0,88994.0,1056.0,98.8134031507742
2025-04-14,88081.0,89042.0,961.0,98.92073403562364
2025-04-21,88082.5,89135.0,1052.5,98.81920682111404
2025-04-28,88084.0,89228.0,1144.0,98.7178912449007
2025-05-05,88085.5,89335.0,1249.5,98.60133206470029
2025-05-12,88087.0,89442.0,1355.0,98.48505176538985
2025-05-19,88103.0,89551.0,1448.0,98.38304429877947
2025-05-26,87983.5,89575.0,1591.5,98.22327658386827
2025-06-02,87864.0,89599.0,1735.0,98.0635944597596
2025-06-09,87441.0,89694.0,2253.0,97.48812629607332
2025-06-16,87032.0,89688.0,2656.0,97.03862278119703
2025-06-23,87041.0,89608.0,2567.0,97.13530041960539
2025-06-30,87334.0,89573.0,2239.0,97.50036283254998
2025-07-07,87488.0,89576.0,2088.0,97.66901848709476
2025-07-14,87618.0,89563.0,1945.0,97.82834429396067
2025-07-21,87835.0,89582.0,1747.0,98.04983143935165
2025-07-28,87966.0,89373.0,1407.0,98.4256990366218
2025-08-04,88007.0,89452.0,1445.0,98.38460850512007
2025-08-11,88238.0,89529.0,1291.0,98.55800913670431
2025-08-18,88273.0,89627.0,1354.0,98.48929452062437
2025-08-25,88348.5,89687.0,1338.5,98.50758749874564
2025-09-01,88424.0,89747.0,1323.0,98.52585601747134
2025-09-08,88045.0,89720.0,1675.0,98.1330806954971
2025-09-15,87578.0,89664.0,2086.0,97.67353675945753
2025-09-22,87459.0,89688.0,2229.0,97.51471768798501
2025-09-29,87336.0,89437.0,2101.0,97.65086038216846
2025-10-06,87294.0,89380.0,2086.0,97.66614455135377
2025-10-13,87432.0,89256.0,1824.0,97.95643990319978
2025-10-20,87427.0,89286.0,1859.0,97.91792666263468
2025-10-27,87413.0,89311.0,1898.0,97.87484184478956
2025-11-03,86888.0,89291.0,2403.0,97.30879931908031
2025-11-10,86958.0,89288.0,2330.0,97.39046680404982
2025-11-17,87179.0,89309.0,2130.0,97.61502200226181
2025-11-24,87332.0,89334.0,2002.0,97.75897194797054
2025-12-01,87063.0,89350.0,2287.0,97.44040290990486
2025-12-08,87056.0,89388.0,2332.0,97.39114870004923
2025-12-15,86962.0,89454.0,2492.0,97.21421065575603
2025-12-22,86838.0,89464.0,2626.0,97.06474112492175
2025-12-29,86596.0,89464.0,2868.0,96.79424125905392
2026-01-05,86568.0,89464.0,2896.0,96.76294375391218
2026-01-12,86692.0,89562.0,2870.0,96.79551595542752
2026-01-19,86936.0,89617.0,2681.0,97.00838010645302
2026-01-26,87212.0,89671.0,2459.0,97.25775334277526
2026-02-02,87249.0,89703.0,2454.0,97.26430554162069
2026-02-09,87312.0,89762.0,2450.0,97.27055992513536
2026-02-16,87433.0,89781.0,2348.0,97.38474732961318
2026-02-23,87367.0,89792.0,2425.0,97.29931397006415
2026-03-02,87352.0,89809.0,2457.0,97.26419401173602
2026-03-09,87616.0,89884.0,2268.0,97.47674780828623
2026-03-16,87751.0,89922.0,2171.0,97.58568537176664
2026-03-23,87710.0,89825.0,2115.0,97.64542165321458
2026-03-30,87292.0,89795.0,2503.0,97.21253967370122
2026-04-06,86741.5,89779.0,3037.5,96.61669209948874
2026-04-13,86191.0,89763.0,3572.0,96.02063210899814
2026-04-20,86073.0,89794.0,3721.0,95.85607056150745
2026-04-27,85704.0,89765.0,4061.0,95.47596501977385
2026-05-04,85807.5,89709.5,3902.0,95.65040491809674
2026-05-11,85911.0,89654.0,3743.0,95.82506078925647
2026-05-18,85992.0,89662.0,3670.0,95.90685017064085
2026-05-25,85956.0,89561.0,3605.0,95.97481046437623
2026-06-01,85920.0,89460.0,3540.0,96.0429242119383
2026-06-08,85936.0,89369.0,3433.0,96.15862323624523
2026-06-15,85848.0,89340.0,3492.0,96.09133646742781
2026-06-22,85808.0,89230.0,3422.0,96.16496693937016
2026-06-29,85761.0,89120.0,3359.0,96.23092459605027
2026-07-06,85840.0,89090.0,3250.0,96.35200359187338
2026-07-13,86037.0,89074.0,3037.0,96.59047533511462
2026-07-20,86098.0,89036.0,2938.0,96.70021115054584
2026-07-27,86267.0,88895.0,2628.0,97.04370324540187
2026-08-03,86495.0,88890.0,2395.0,97.30565867926651
2026-08-10,86536.0,88862.0,2326.0,97.38245819360357
2026-08-17,86722.0,88921.0,2199.0,97.52701836461578
2026-08-24,86843.0,88937.0,2094.0,97.64552435994018
